Date,Time,Currency,Impact,Event Title,Details id,Actual,Forecast,Previous,Hour,Month,DayOfWeek,YearMonth,DayOfMonth
2023-06-27,2:59pm,USD,Medium Impact Expected,Richmond Manufacturing Index,130096,-7,-12,-15,2.0,6,1,2023-06-01,27
2023-06-27,3:00pm,USD,High Impact Expected,CB Consumer Confidence,130525,109.7,103.9,102.5,3.0,6,1,2023-06-01,27
2023-06-27,3:00pm,USD,Medium Impact Expected,New Home Sales,129928,763K,677K,680K,3.0,6,1,2023-06-01,27
2023-06-28,2:30am,AUD,High Impact Expected,CPI y/y,132785,5.6%,6.1%,6.8%,2.0,6,2,2023-06-01,28
2023-06-28,9:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,131336,-30.8,,-32.2,9.0,6,2,2023-06-01,28
2023-06-28,2:00pm,CHF,Low Impact Expected,SNB Quarterly Bulletin,131324,,,,2.0,6,2,2023-06-01,28
2023-06-28,7:00am,EUR,Low Impact Expected,German GfK Consumer Climate,131724,-25.4,-22.9,-24.4,7.0,6,2,2023-06-01,28
2023-06-28,9:00am,EUR,Low Impact Expected,M3 Money Supply y/y,132502,1.4%,1.5%,1.9%,9.0,6,2,2023-06-01,28
2023-06-28,9:00am,EUR,Low Impact Expected,Private Loans y/y,132501,2.1%,2.3%,2.5%,9.0,6,2,2023-06-01,28
2023-06-28,10:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,129316,0.0%,0.3%,0.3%,10.0,6,2,2023-06-01,28
2023-06-28,2:30pm,EUR,Medium Impact Expected,ECB President Lagarde Speaks,134213,,,,2.0,6,2,2023-06-01,28
2023-06-28,4:00pm,EUR,Medium Impact Expected,ECB President Lagarde Speaks,134216,,,,4.0,6,2,2023-06-01,28
2023-06-28,11:30am,GBP,Low Impact Expected,MPC Member Pill Speaks,134211,,,,11.0,6,2,2023-06-01,28
2023-06-28,2:30pm,GBP,High Impact Expected,BOE Gov Bailey Speaks,134214,,,,2.0,6,2,2023-06-01,28
2023-06-28,2:30pm,JPY,High Impact Expected,BOJ Gov Ueda Speaks,134212,,,,2.0,6,2,2023-06-01,28
2023-06-28,1:30pm,USD,Low Impact Expected,Goods Trade Balance,130135,-91.1B,-93.3B,-97.1B,1.0,6,2,2023-06-01,28
2023-06-28,1:30pm,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,130134,-0.1%,-0.1%,-0.1%,1.0,6,2,2023-06-01,28
2023-06-28,2:30pm,USD,High Impact Expected,Fed Chair Powell Speaks,134215,,,,2.0,6,2,2023-06-01,28
2023-06-28,3:30pm,USD,Low Impact Expected,Crude Oil Inventories,129424,-9.6M,-1.4M,-3.8M,3.0,6,2,2023-06-01,28
2023-06-28,9:30pm,USD,Low Impact Expected,Bank Stress Test Results,132433,,,,9.0,6,2,2023-06-01,28
2023-06-29,2:30am,AUD,Low Impact Expected,Retail Sales m/m,134015,0.7%,0.1%,0.0%,2.0,6,3,2023-06-01,29
2023-06-29,All Day,EUR,High Impact Expected,German Prelim CPI m/m,131776,0.3%,0.2%,-0.1%,0.0,6,3,2023-06-01,29
2023-06-29,All Day,EUR,Non-Economic,Italian Bank Holiday,133749,,,,0.0,6,3,2023-06-01,29
2023-06-29,8:00am,EUR,Medium Impact Expected,Spanish Flash CPI y/y,129372,1.9%,1.7%,3.2%,8.0,6,3,2023-06-01,29
2023-06-29,9:00am,EUR,Low Impact Expected,ECB Economic Bulletin,132461,,,,9.0,6,3,2023-06-01,29
2023-06-29,9:30am,GBP,Low Impact Expected,M4 Money Supply m/m,133212,0.2%,0.2%,-0.1%,9.0,6,3,2023-06-01,29
2023-06-29,9:30am,GBP,Low Impact Expected,Mortgage Approvals,133213,51K,50K,49K,9.0,6,3,2023-06-01,29
2023-06-29,9:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,133214,1.1B,-0.6B,0.0B,9.0,6,3,2023-06-01,29
2023-06-29,5:30pm,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,134218,,,,5.0,6,3,2023-06-01,29
2023-06-29,12:50am,JPY,Low Impact Expected,Retail Sales y/y,128983,5.7%,5.2%,5.1%,12.0,6,3,2023-06-01,29
2023-06-29,5:59am,JPY,Low Impact Expected,Consumer Confidence,128215,36.2,36.2,36.0,5.0,6,3,2023-06-01,29
2023-06-29,2:00am,NZD,Low Impact Expected,ANZ Business Confidence,131187,-18.0,,-31.1,2.0,6,3,2023-06-01,29
2023-06-29,7:30am,USD,High Impact Expected,Fed Chair Powell Speaks,134226,,,,7.0,6,3,2023-06-01,29
2023-06-29,1:30pm,USD,High Impact Expected,Final GDP q/q,129801,2.0%,1.4%,1.3%,1.0,6,3,2023-06-01,29
2023-06-29,1:30pm,USD,Medium Impact Expected,Final GDP Price Index q/q,129802,4.1%,4.2%,4.2%,1.0,6,3,2023-06-01,29
2023-06-29,1:32pm,USD,High Impact Expected,Unemployment Claims,130225,239K,264K,265K,1.0,6,3,2023-06-01,29
2023-06-29,3:00pm,USD,Medium Impact Expected,Pending Home Sales m/m,131251,-2.7%,-0.5%,-0.4%,3.0,6,3,2023-06-01,29
2023-06-29,3:30pm,USD,Low Impact Expected,Natural Gas Storage,128452,76B,83B,95B,3.0,6,3,2023-06-01,29
2023-06-30,2:30am,AUD,Low Impact Expected,Private Sector Credit m/m,131083,0.4%,0.4%,0.6%,2.0,6,4,2023-06-01,30
2023-06-30,1:30pm,CAD,High Impact Expected,GDP m/m,132558,0.0%,0.2%,0.1%,1.0,6,4,2023-06-01,30
2023-06-30,3:30pm,CAD,Medium Impact Expected,BOC Business Outlook Survey,132301,,,,3.0,6,4,2023-06-01,30
2023-06-30,7:30am,CHF,Low Impact Expected,Retail Sales y/y,131372,-1.1%,-2.5%,-4.0%,7.0,6,4,2023-06-01,30
2023-06-30,8:00am,CHF,Low Impact Expected,KOF Economic Barometer,131384,90.8,89.1,91.4,8.0,6,4,2023-06-01,30
2023-06-30,2:30am,CNY,Medium Impact Expected,Manufacturing PMI,131455,49.0,49.0,48.8,2.0,6,4,2023-06-01,30
2023-06-30,2:30am,CNY,Medium Impact Expected,Non-Manufacturing PMI,131456,53.2,53.7,54.5,2.0,6,4,2023-06-01,30
2023-06-30,7:00am,EUR,Low Impact Expected,German Import Prices m/m,131760,-1.4%,-1.5%,-1.7%,7.0,6,4,2023-06-01,30
2023-06-30,7:00am,EUR,Low Impact Expected,German Retail Sales m/m,131789,0.4%,0.0%,0.7%,7.0,6,4,2023-06-01,30
2023-06-30,7:45am,EUR,Low Impact Expected,French Consumer Spending m/m,131956,0.5%,0.7%,-0.8%,7.0,6,4,2023-06-01,30
2023-06-30,7:45am,EUR,Low Impact Expected,French Prelim CPI m/m,131920,0.2%,0.2%,-0.1%,7.0,6,4,2023-06-01,30
2023-06-30,8:55am,EUR,Low Impact Expected,German Unemployment Change,131736,28K,14K,13K,8.0,6,4,2023-06-01,30
2023-06-30,9:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,129254,7.6%,7.9%,7.8%,9.0,6,4,2023-06-01,30
2023-06-30,10:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,132666,5.5%,5.6%,6.1%,10.0,6,4,2023-06-01,30
2023-06-30,10:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,132665,5.4%,5.5%,5.3%,10.0,6,4,2023-06-01,30
2023-06-30,10:00am,EUR,Low Impact Expected,Unemployment Rate,132744,6.5%,6.5%,6.5%,10.0,6,4,2023-06-01,30
2023-06-30,10:13am,EUR,Low Impact Expected,Italian 10-y Bond Auction,129068,4.13|1.4,,4.24|1.5,10.0,6,4,2023-06-01,30
2023-06-30,7:00am,GBP,Low Impact Expected,Current Account,133591,-10.8B,-9.8B,-2.5B,7.0,6,4,2023-06-01,30
2023-06-30,7:00am,GBP,Low Impact Expected,Final GDP q/q,133590,0.1%,0.1%,0.1%,7.0,6,4,2023-06-01,30
2023-06-30,7:00am,GBP,Low Impact Expected,Nationwide HPI m/m,133313,0.1%,-0.3%,-0.1%,7.0,6,4,2023-06-01,30
2023-06-30,7:00am,GBP,Low Impact Expected,Revised Business Investment q/q,133592,3.3%,0.7%,0.7%,7.0,6,4,2023-06-01,30
2023-06-30,12:30am,JPY,Medium Impact Expected,Tokyo Core CPI y/y,128840,3.2%,3.4%,3.1%,12.0,6,4,2023-06-01,30
2023-06-30,12:30am,JPY,Low Impact Expected,Unemployment Rate,134207,2.6%,2.6%,2.6%,12.0,6,4,2023-06-01,30
2023-06-30,12:50am,JPY,Low Impact Expected,Prelim Industrial Production m/m,128971,-1.6%,-0.9%,0.7%,12.0,6,4,2023-06-01,30
2023-06-30,6:00am,JPY,Low Impact Expected,Housing Starts y/y,128201,3.5%,-2.6%,-11.9%,6.0,6,4,2023-06-01,30
2023-06-30,1:30pm,USD,High Impact Expected,Core PCE Price Index m/m,129820,0.3%,0.3%,0.4%,1.0,6,4,2023-06-01,30
2023-06-30,1:30pm,USD,Low Impact Expected,Personal Income m/m,129838,0.4%,0.3%,0.3%,1.0,6,4,2023-06-01,30
2023-06-30,1:30pm,USD,Low Impact Expected,Personal Spending m/m,129837,0.1%,0.2%,0.6%,1.0,6,4,2023-06-01,30
2023-06-30,2:45pm,USD,Low Impact Expected,Chicago PMI,130069,41.5,43.6,40.4,2.0,6,4,2023-06-01,30
2023-06-30,3:00pm,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,130426,64.4,63.9,63.9,3.0,6,4,2023-06-01,30
2023-06-30,3:00pm,USD,Low Impact Expected,Revised UoM Inflation Expectations,130425,3.3%,,3.3%,3.0,6,4,2023-06-01,30
2023-07-02,11:45pm,NZD,Low Impact Expected,Building Consents m/m,130965,-2.2%,,-2.6%,11.0,7,6,2023-07-01,2
2023-07-03,2:00am,AUD,Low Impact Expected,MI Inflation Gauge m/m,130638,0.1%,,0.9%,2.0,7,0,2023-07-01,3
2023-07-03,2:30am,AUD,Low Impact Expected,ANZ Job Advertisements m/m,130608,-2.5%,,0.1%,2.0,7,0,2023-07-01,3
2023-07-03,2:30am,AUD,Low Impact Expected,Building Approvals m/m,131119,20.6%,3.1%,-6.8%,2.0,7,0,2023-07-01,3
2023-07-03,7:30am,AUD,Low Impact Expected,Commodity Prices y/y,130620,-21.5%,,-21.5%,7.0,7,0,2023-07-01,3
2023-07-03,All Day,CAD,Non-Economic,Bank Holiday,130258,,,,0.0,7,0,2023-07-01,3
2023-07-03,7:30am,CHF,High Impact Expected,CPI m/m,131397,0.1%,0.2%,0.3%,7.0,7,0,2023-07-01,3
2023-07-03,8:30am,CHF,Low Impact Expected,Manufacturing PMI,129104,44.9,42.8,43.2,8.0,7,0,2023-07-01,3
2023-07-03,2:45am,CNY,Medium Impact Expected,Caixin Manufacturing PMI,131481,50.5,50.0,50.9,2.0,7,0,2023-07-01,3
2023-07-03,7:45am,EUR,Low Impact Expected,French Gov Budget Balance,131901,-107.2B,,-83.7B,7.0,7,0,2023-07-01,3
2023-07-03,8:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,129095,48.0,48.0,48.4,8.0,7,0,2023-07-01,3
2023-07-03,8:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,129081,43.8,45.4,45.9,8.0,7,0,2023-07-01,3
2023-07-03,8:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,129117,46.0,45.5,45.5,8.0,7,0,2023-07-01,3
2023-07-03,8:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,129141,40.6,41.0,41.0,8.0,7,0,2023-07-01,3
2023-07-03,9:00am,EUR,Low Impact Expected,Final Manufacturing PMI,129129,43.4,43.6,43.6,9.0,7,0,2023-07-01,3
2023-07-03,9:30am,GBP,Low Impact Expected,Final Manufacturing PMI,129158,46.5,46.2,46.2,9.0,7,0,2023-07-01,3
2023-07-03,12:50am,JPY,Low Impact Expected,Tankan Manufacturing Index,128114,5,3,1,12.0,7,0,2023-07-01,3
2023-07-03,12:50am,JPY,Low Impact Expected,Tankan Non-Manufacturing Index,128113,23,22,20,12.0,7,0,2023-07-01,3
2023-07-03,1:30am,JPY,Low Impact Expected,Final Manufacturing PMI,128803,49.8,49.8,49.8,1.0,7,0,2023-07-01,3
2023-07-03,11:00pm,NZD,Low Impact Expected,NZIER Business Confidence,130658,-63,,-66,11.0,7,0,2023-07-01,3
2023-07-03,2:45pm,USD,Low Impact Expected,Final Manufacturing PMI,130470,46.3,46.3,46.3,2.0,7,0,2023-07-01,3
2023-07-03,3:00pm,USD,High Impact Expected,ISM Manufacturing PMI,130017,46.0,47.2,46.9,3.0,7,0,2023-07-01,3
2023-07-03,3:00pm,USD,Medium Impact Expected,ISM Manufacturing Prices,130016,41.8,44.0,44.2,3.0,7,0,2023-07-01,3
2023-07-03,3:00pm,USD,Low Impact Expected,Construction Spending m/m,129965,0.9%,0.4%,0.4%,3.0,7,0,2023-07-01,3
2023-07-04,5:30am,AUD,High Impact Expected,Cash Rate,130287,4.10%,4.10%,4.10%,5.0,7,1,2023-07-01,4
2023-07-04,5:30am,AUD,High Impact Expected,RBA Rate Statement,130298,,,,5.0,7,1,2023-07-01,4
2023-07-04,2:30pm,CAD,Low Impact Expected,Manufacturing PMI,130457,48.8,,49.0,2.0,7,1,2023-07-01,4
2023-07-04,7:00am,EUR,Low Impact Expected,German Trade Balance,132136,14.4B,17.3B,16.5B,7.0,7,1,2023-07-01,4
2023-07-04,8:00am,EUR,Low Impact Expected,Spanish Unemployment Change,129385,-50.3K,-63.5K,-49.3K,8.0,7,1,2023-07-01,4
2023-07-04,10:03am,GBP,Low Impact Expected,30-y Bond Auction,132890,4.39|2.6,,4.48|2.6,10.0,7,1,2023-07-01,4
2023-07-04,12:50am,JPY,Low Impact Expected,Monetary Base y/y,128190,-1.0%,-0.7%,-1.1%,12.0,7,1,2023-07-01,4
2023-07-04,4:35am,JPY,Low Impact Expected,10-y Bond Auction,128776,0.43|4.0,,0.44|3.7,4.0,7,1,2023-07-01,4
2023-07-04,3:15pm,NZD,Low Impact Expected,GDT Price Index,128745,-3.3%,,0.0%,3.0,7,1,2023-07-01,4
2023-07-04,All Day,USD,Non-Economic,Bank Holiday,129998,,,,0.0,7,1,2023-07-01,4
2023-07-05,2:30am,AUD,Low Impact Expected,Retail Sales m/m,131133,0.7%,0.7%,0.7%,2.0,7,2,2023-07-01,5
2023-07-05,Day 1,All,High Impact Expected,OPEC Meetings,132387,,,,,7,2,2023-07-01,5
2023-07-05,2:45am,CNY,Medium Impact Expected,Caixin Services PMI,131482,53.9,56.2,57.1,2.0,7,2,2023-07-01,5
2023-07-05,7:45am,EUR,Low Impact Expected,French Industrial Production m/m,129280,1.2%,-0.3%,0.8%,7.0,7,2,2023-07-01,5
2023-07-05,8:15am,EUR,Low Impact Expected,Spanish Services PMI,129177,53.4,55.8,56.7,8.0,7,2,2023-07-01,5
2023-07-05,8:45am,EUR,Low Impact Expected,Italian Services PMI,129165,52.2,53.0,54.0,8.0,7,2,2023-07-01,5
2023-07-05,8:50am,EUR,Low Impact Expected,French Final Services PMI,129189,48.0,48.0,48.0,8.0,7,2,2023-07-01,5
2023-07-05,8:55am,EUR,Low Impact Expected,German Final Services PMI,129203,54.1,54.1,54.1,8.0,7,2,2023-07-01,5
2023-07-05,9:00am,EUR,Low Impact Expected,Final Services PMI,129226,52.0,52.4,52.4,9.0,7,2,2023-07-01,5
2023-07-05,10:00am,EUR,Low Impact Expected,PPI m/m,132708,-1.9%,-1.7%,-3.2%,10.0,7,2,2023-07-01,5
2023-07-05,10:33am,EUR,Low Impact Expected,German 10-y Bond Auction,131677,2.39|2.2,,2.43|1.9,10.0,7,2,2023-07-01,5
2023-07-05,9:30am,GBP,Low Impact Expected,Final Services PMI,129215,53.7,53.7,53.7,9.0,7,2,2023-07-01,5
2023-07-05,2:00am,NZD,Low Impact Expected,ANZ Commodity Prices m/m,131212,-2.3%,,0.4%,2.0,7,2,2023-07-01,5
2023-07-05,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,130538,15.7M,15.3M,15.1M,0.0,7,2,2023-07-01,5
2023-07-05,3:00pm,USD,Low Impact Expected,Factory Orders m/m,129905,0.3%,0.7%,0.3%,3.0,7,2,2023-07-01,5
2023-07-05,7:00pm,USD,High Impact Expected,FOMC Meeting Minutes,130120,,,,7.0,7,2,2023-07-01,5
2023-07-05,9:00pm,USD,Low Impact Expected,FOMC Member Williams Speaks,134227,,,,9.0,7,2,2023-07-01,5
2023-07-06,2:30am,AUD,Medium Impact Expected,Trade Balance,131108,11.79B,10.85B,10.45B,2.0,7,3,2023-07-01,6
2023-07-06,Day 2,All,High Impact Expected,OPEC Meetings,134242,,,,,7,3,2023-07-01,6
2023-07-06,1:30pm,CAD,Low Impact Expected,Trade Balance,132591,-3.4B,1.4B,0.9B,1.0,7,3,2023-07-01,6
2023-07-06,7:00am,EUR,Low Impact Expected,German Factory Orders m/m,132137,6.4%,1.1%,0.2%,7.0,7,3,2023-07-01,6
2023-07-06,9:47am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,129343,3.55|1.5,,3.51|1.4,9.0,7,3,2023-07-01,6
2023-07-06,9:58am,EUR,Low Impact Expected,French 10-y Bond Auction,129362,3.04|1.9,,2.85|1.9,9.0,7,3,2023-07-01,6
2023-07-06,10:00am,EUR,Low Impact Expected,Retail Sales m/m,132709,0.0%,0.2%,0.0%,10.0,7,3,2023-07-01,6
2023-07-06,9:30am,GBP,Low Impact Expected,Construction PMI,129238,48.9,50.9,51.6,9.0,7,3,2023-07-01,6
2023-07-06,9:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,128253,-22.9B,,-15.3B,9.0,7,3,2023-07-01,6
2023-07-06,4:35am,JPY,Low Impact Expected,30-y Bond Auction,128787,1.22|3.0,,1.26|3.1,4.0,7,3,2023-07-01,6
2023-07-06,12:30pm,USD,Low Impact Expected,Challenger Job Cuts y/y,130082,25.2%,,286.7%,12.0,7,3,2023-07-01,6
2023-07-06,1:15pm,USD,High Impact Expected,ADP Non-Farm Employment Change,133619,497K,226K,267K,1.0,7,3,2023-07-01,6
2023-07-06,1:30pm,USD,High Impact Expected,Unemployment Claims,130226,248K,247K,236K,1.0,7,3,2023-07-01,6
2023-07-06,1:30pm,USD,Low Impact Expected,Trade Balance,129785,-69.0B,-68.9B,-74.4B,1.0,7,3,2023-07-01,6
2023-07-06,1:45pm,USD,Low Impact Expected,FOMC Member Logan Speaks,134228,,,,1.0,7,3,2023-07-01,6
2023-07-06,2:45pm,USD,Low Impact Expected,Final Services PMI,130482,54.4,54.1,54.1,2.0,7,3,2023-07-01,6
2023-07-06,3:00pm,USD,High Impact Expected,ISM Services PMI,130058,53.9,51.3,50.3,3.0,7,3,2023-07-01,6
2023-07-06,3:00pm,USD,High Impact Expected,JOLTS Job Openings,132223,9.82M,9.93M,10.32M,3.0,7,3,2023-07-01,6
2023-07-06,4:00pm,USD,Low Impact Expected,Crude Oil Inventories,129425,-1.5M,-2.0M,-9.6M,4.0,7,3,2023-07-01,6
2023-07-07,1:30pm,CAD,High Impact Expected,Employment Change,132529,59.9K,19.8K,-17.3K,1.0,7,4,2023-07-01,7
2023-07-07,1:30pm,CAD,High Impact Expected,Unemployment Rate,132530,5.4%,5.3%,5.2%,1.0,7,4,2023-07-01,7
2023-07-07,3:00pm,CAD,Medium Impact Expected,Ivey PMI,130650,50.2,51.5,53.5,3.0,7,4,2023-07-01,7
2023-07-07,6:45am,CHF,Low Impact Expected,Unemployment Rate,131349,2.0%,2.0%,2.0%,6.0,7,4,2023-07-01,7
2023-07-07,8:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,129632,725B,,734B,8.0,7,4,2023-07-01,7
2023-07-07,7:00am,EUR,Low Impact Expected,German Industrial Production m/m,132138,-0.2%,0.0%,0.3%,7.0,7,4,2023-07-01,7
2023-07-07,7:45am,EUR,Low Impact Expected,French Trade Balance,131945,-8.4B,-9.5B,-10.6B,7.0,7,4,2023-07-01,7
2023-07-07,9:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,129293,0.7%,-0.2%,0.2%,9.0,7,4,2023-07-01,7
2023-07-07,1:00pm,EUR,Low Impact Expected,German Buba President Nagel Speaks,134234,,,,1.0,7,4,2023-07-01,7
2023-07-07,5:45pm,EUR,Medium Impact Expected,ECB President Lagarde Speaks,134230,,,,5.0,7,4,2023-07-01,7
2023-07-07,7:00am,GBP,Low Impact Expected,Halifax HPI m/m,133326,-0.1%,0.1%,-0.2%,7.0,7,4,2023-07-01,7
2023-07-07,3:30pm,GBP,Low Impact Expected,MPC Member Mann Speaks,134229,,,,3.0,7,4,2023-07-01,7
2023-07-07,12:30am,JPY,Low Impact Expected,Average Cash Earnings y/y,128876,2.5%,1.2%,0.8%,12.0,7,4,2023-07-01,7
2023-07-07,12:30am,JPY,Low Impact Expected,Household Spending y/y,128960,-4.0%,-2.4%,-4.4%,12.0,7,4,2023-07-01,7
2023-07-07,6:00am,JPY,Low Impact Expected,Leading Indicators,128948,109.5%,97.5%,96.8%,6.0,7,4,2023-07-01,7
2023-07-07,1:30pm,USD,High Impact Expected,Average Hourly Earnings m/m,129740,0.4%,0.3%,0.4%,1.0,7,4,2023-07-01,7
2023-07-07,1:30pm,USD,High Impact Expected,Non-Farm Employment Change,129742,209K,224K,306K,1.0,7,4,2023-07-01,7
2023-07-07,1:30pm,USD,High Impact Expected,Unemployment Rate,129741,3.6%,3.6%,3.7%,1.0,7,4,2023-07-01,7
2023-07-07,3:30pm,USD,Low Impact Expected,Natural Gas Storage,128453,72B,65B,76B,3.0,7,4,2023-07-01,7
2023-07-09,8:30am,GBP,High Impact Expected,BOE Gov Bailey Speaks,134233,,,,8.0,7,6,2023-07-01,9
2023-07-10,1:30pm,CAD,Low Impact Expected,Building Permits m/m,132369,,7.3%,-18.8%,1.0,7,0,2023-07-01,10
2023-07-10,2:30am,CNY,Medium Impact Expected,CPI y/y,131553,,0.2%,0.2%,2.0,7,0,2023-07-01,10
2023-07-10,2:30am,CNY,Medium Impact Expected,PPI y/y,131554,,-5.0%,-4.6%,2.0,7,0,2023-07-01,10
2023-07-10,10th-15th,CNY,Medium Impact Expected,New Loans,131530,,2300B,1360B,,7,0,2023-07-01,10
2023-07-10,10th-15th,CNY,Low Impact Expected,M2 Money Supply y/y,131529,,11.2%,11.6%,,7,0,2023-07-01,10
2023-07-10,9:30am,EUR,Low Impact Expected,Sentix Investor Confidence,132187,,-18.0,-17.0,9.0,7,0,2023-07-01,10
2023-07-10,5:00pm,EUR,Low Impact Expected,German Buba President Nagel Speaks,134244,,,,5.0,7,0,2023-07-01,10
2023-07-10,4:00pm,GBP,High Impact Expected,BOE Gov Bailey Speaks,134239,,,,4.0,7,0,2023-07-01,10
2023-07-10,12:50am,JPY,Low Impact Expected,Bank Lending y/y,128911,,3.5%,3.4%,12.0,7,0,2023-07-01,10
2023-07-10,12:50am,JPY,Low Impact Expected,Current Account,128923,,1.87T,1.90T,12.0,7,0,2023-07-01,10
2023-07-10,6:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,128226,,54.8,55.0,6.0,7,0,2023-07-01,10
2023-07-10,3:00pm,USD,Low Impact Expected,FOMC Member Barr Speaks,134238,,,,3.0,7,0,2023-07-01,10
2023-07-10,3:00pm,USD,Low Impact Expected,Final Wholesale Inventories m/m,129917,,-0.1%,-0.1%,3.0,7,0,2023-07-01,10
2023-07-10,8:00pm,USD,Low Impact Expected,Consumer Credit m/m,129616,,21.1B,23.0B,8.0,7,0,2023-07-01,10
2023-07-11,1:30am,AUD,Low Impact Expected,Westpac Consumer Sentiment,130388,,,0.2%,1.0,7,1,2023-07-01,11
2023-07-11,2:30am,AUD,Medium Impact Expected,NAB Business Confidence,131145,,,-4,2.0,7,1,2023-07-01,11
2023-07-11,7:00am,EUR,Low Impact Expected,German Final CPI m/m,132139,,0.3%,0.3%,7.0,7,1,2023-07-01,11
2023-07-11,9:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,129267,,0.6%,-1.9%,9.0,7,1,2023-07-01,11
2023-07-11,10:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,132091,,-10.7,-8.5,10.0,7,1,2023-07-01,11
2023-07-11,10:00am,EUR,Low Impact Expected,ZEW Economic Sentiment,132090,,-10.2,-10.0,10.0,7,1,2023-07-01,11
2023-07-11,12:01am,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,133362,,4.6%,3.7%,12.0,7,1,2023-07-01,11
2023-07-11,7:00am,GBP,High Impact Expected,Claimant Count Change,133474,,20.5K,-13.6K,7.0,7,1,2023-07-01,11
2023-07-11,7:00am,GBP,Medium Impact Expected,Average Earnings Index 3m/y,133472,,6.8%,6.5%,7.0,7,1,2023-07-01,11
2023-07-11,7:00am,GBP,Low Impact Expected,Unemployment Rate,133473,,3.8%,3.8%,7.0,7,1,2023-07-01,11
2023-07-11,Tentative,GBP,Low Impact Expected,NIESR GDP Estimate,133338,,,0.0%,,7,1,2023-07-01,11
2023-07-11,12:50am,JPY,Low Impact Expected,M2 Money Stock y/y,128184,,2.7%,2.7%,12.0,7,1,2023-07-01,11
2023-07-11,7:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,129028,,,-22.1%,7.0,7,1,2023-07-01,11
2023-07-11,11:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,130937,,,-16.9%,11.0,7,1,2023-07-01,11
2023-07-11,11:00am,USD,Low Impact Expected,NFIB Small Business Index,130494,,89.9,89.4,11.0,7,1,2023-07-01,11
2023-07-11,Tentative,USD,Low Impact Expected,IBD/TIPP Economic Optimism,133631,,45.3,41.7,,7,1,2023-07-01,11
2023-07-12,4:10am,AUD,High Impact Expected,RBA Gov Lowe Speaks,134240,,,,4.0,7,2,2023-07-01,12
2023-07-12,3:00pm,CAD,High Impact Expected,BOC Monetary Policy Report,128266,,,,3.0,7,2,2023-07-01,12
2023-07-12,3:00pm,CAD,High Impact Expected,BOC Rate Statement,128247,,,,3.0,7,2,2023-07-01,12
2023-07-12,3:00pm,CAD,High Impact Expected,Overnight Rate,128239,,5.00%,4.75%,3.0,7,2,2023-07-01,12
2023-07-12,4:00pm,CAD,High Impact Expected,BOC Press Conference,128270,,,,4.0,7,2,2023-07-01,12
2023-07-12,Tentative,EUR,Low Impact Expected,German 10-y Bond Auction,134235,,,2.39|2.2,,7,2,2023-07-01,12
2023-07-12,7:00am,GBP,Low Impact Expected,BOE Financial Stability Report,132923,,,,7.0,7,2,2023-07-01,12
2023-07-12,7:00am,GBP,Low Impact Expected,FPC Meeting Minutes,133264,,,,7.0,7,2,2023-07-01,12
2023-07-12,7:00am,GBP,Low Impact Expected,FPC Statement,133266,,,,7.0,7,2,2023-07-01,12
2023-07-12,9:00am,GBP,High Impact Expected,BOE Gov Bailey Speaks,134236,,,,9.0,7,2,2023-07-01,12
2023-07-12,2:30pm,GBP,Low Impact Expected,CB Leading Index m/m,133350,,,-0.5%,2.0,7,2,2023-07-01,12
2023-07-12,Tentative,GBP,Low Impact Expected,10-y Bond Auction,132884,,,4.35|2.3,,7,2,2023-07-01,12
2023-07-12,12:50am,JPY,Low Impact Expected,Core Machinery Orders m/m,128938,,0.9%,5.5%,12.0,7,2,2023-07-01,12
2023-07-12,12:50am,JPY,Low Impact Expected,PPI y/y,128899,,4.3%,5.1%,12.0,7,2,2023-07-01,12
2023-07-12,3:00am,NZD,High Impact Expected,Official Cash Rate,128282,,5.50%,5.50%,3.0,7,2,2023-07-01,12
2023-07-12,3:00am,NZD,High Impact Expected,RBNZ Rate Statement,128283,,,,3.0,7,2,2023-07-01,12
2023-07-12,11:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,131224,,,48.9,11.0,7,2,2023-07-01,12
